,clean_text,retweets,favorites
15227,Does anyone know what's going on at balmoral and why those cars have been just sitting there??,0.0,0.0
15228,Biko I can't even fuel one of your cars ... I'll just ee you now https:// /status/815271284674207744 …,0.0,0.0
15229,A year ago I was surrounded by amazing friends having a great night. Today I'll be parking cars for the next ten hours being sad as fuck,0.0,1.0
15230,"Attente sous moy.journ.: Cars Quatre Roues Rallye(10m), Flying Carpets Over Agrabah(5m), RC Racer Vitesse Maximale(15m)[4/5]",0.0,0.0
15231,cars won't be ignored  ,0.0,0.0
15232,Doc has three piston cups! He did what in his cup ?!,0.0,4.0
15233,Automated Cars Could Threaten Jobs Of Professional Drivers  ,0.0,0.0
15234,"End of the Year ! Blowout prices on drones, RC cars and trucks, helicopters and more! Shop now: . tml …",0.0,1.0
15235,then they'll get an awesome view of the back of our cars . Maybe I should crowdsource the monitoring,0.0,0.0
15236,The new year will have at least a dozen new cars and bikes that will definitely make the customer want for more.  ,1.0,1.0
15237,"Never have more children than you have car windows."" Unknown""",0.0,0.0
15238,Keep your cars safe!  ,0.0,0.0
15239,"New players in the self-driving space, Uber exits California and Semcon wants cars to smile  ",0.0,1.0
15240,"moment ! Our annual Car and Bike Show! From bikes, cars to fire trucks! It's always a great time...  ",0.0,0.0
15241,Lightning Makvin Cars Hulk Mickey Mouse Funny Racing Adventure Children's songs:   на,0.0,0.0
15242,GOTG2 Cars Coco Star Wars episode VIII Jumanji D23 E Star Wars Celebration Orlando Moana comes out on DVD Rogue One comes out on DVD,0.0,0.0
15243,"Listening to Chasing Cars "", so proud to be from home! Love and luck to all in Norn Iron for . And to all those who serve in our forces.""",60.0,336.0
15244,The classic cars forecast to rise in value in from  ,0.0,0.0
15245,Shipping to U.A.E? Our Dubai team is ready to assist. rates are available on   Copartmea.com,0.0,0.0
15246,"If you’ve enjoyed this year, let’s make the next one even better.",4.0,14.0
15247,Best Cars for Winter Driving:,0.0,0.0
15248,White people dont buy cars ? https:// a/status/814886958505873408 …,1.0,0.0
15249,  index.html … /automotive,0.0,0.0
15250,Follow and RT our posts to help people find their stolen cars,0.0,0.0
15251,This guy nearly kills two cars at Romance and Westnedge. Tells me he has glaucoma. I suggest he not drive anymore!,0.0,0.0
15252,Rarest American-made Cars https://,0.0,0.0
15253,there will be no sirens with self driving cars,0.0,2.0
15254,"His car is the Infinity Gauntlet, we should all get cars that look like what we most want, mine would be a huge Mr Kipling Bramley Apple pie",2.0,13.0
15255,"Just Pinned to Cars 's and before ...: Maserati Khamsin - hp matching numbers"" …   """,0.0,0.0
15256,Once I have my career Im only driving old school muscle cars & whatever the new Cadillac cars & trucks,0.0,0.0
15257,Disney wins ' Cars ' copyright suit in China at . -wins-cars-copyright-suit-in-china/ …,0.0,0.0
15258,Only two cars on the boat to the island tonight,0.0,2.0
15259,Electric Cars Aren't Nearly As Good For The Environment As You Think: In… https:// ::   cartic.com,0.0,0.0
15260,Shopping for cars in the rain...,0.0,0.0
15261,I'm earning in Cars Scramble.  ,0.0,0.0
15262,We're building self-driving cars and planning missions to Mars — but we haven't figured out how to make sure our vac…   om/xKy08 …,0.0,0.0
15263,"Apparently, Moe's does cater... to folks with refined taste in taco bars and vintage cars . Happy New Year! ...  ",0.0,0.0
15264,the real MVP for knowing that shots is the only thing that will make me feel better about the fact that my cars scratched,1.0,4.0
15265,I'm earning in Cars Scramble.  ,0.0,0.0
15266,"Stingray that I finished a while back"" """,0.0,2.0
15267,"And less accidents! And no brake light reactions, smooth merging, less space between cars , and who needs headlights!",0.0,1.0
15268,Let me find out who egging cars and your life is over. Fucking stupid ass lil bitch,0.0,0.0
15269,Do police cars in the U.K. have improved engine performance to help them chase criminals? by Steve Hatchel . -in-the-U-K-have-improved-engine-performance-to-help-them-chase-criminals/answer/Steve-Hatchel?srid=tuOu …,0.0,0.0
15270,I liked a video from   Cars in Year - Was the Koenigsegg Regera the Best?,0.0,0.0
15271,Happy New Year: will cause organ shortages... . self-driving-cars-organs …,0.0,1.0
15272,"From the team at JRR Cars , we would like to wish a Happy New Year to all our customers, friends and family!",0.0,0.0
15273,looks very smart Phil. I hope to get down to Stoney Stratford tomorrow to see all the lovely cars .,0.0,0.0
15274,Cars love riding my bumper until i slam those breaks and make it clear that we can both crash my friend,3.0,1.0
15275,on Mandela causing traffic pile up in both directions as cars park or slow down to look,0.0,0.0
15276,I miss the days of REAL cars .,0.0,0.0
15277,Police with fastest cop cars in the world now uses crime prediction Software https://,0.0,0.0
15278,The Contribution Of Hybrid Cars In Combating Global Warming   ntribution-of-hybrid-cars-in-combating-global-warming-2/ …,0.0,0.0
15279,Cars we're most looking forward to in https://,0.0,0.0
15280,"No. I dont drive more carefully around cars that have a baby on board"" Driving carefully is all I try to do all the time.""",0.0,0.0
15281,"We did see a similar one shortly thereafter just sort of...walking up our road. Looked at cars like go around!"" https:// atus/815219786384805888 …""",0.0,1.0
15282,watching the first dawn of come in with no one around and no sound of cars or anything but nature was so peaceful and serene,0.0,0.0
15283,Plymouth Neon $500 Atlanta Craigslist Cars with Blown Head Gasket  ,0.0,0.0
15284,"Cars are shiny and tucked away again, time for a curry and a beer. all! X",0.0,2.0
15285,"• rainy cars , sunny smiles • . . . . . … .",0.0,0.0
15286,Newish Electric Cars Are Coming Off Lease And Oh My God Are ... - Jalopnik  ,0.0,0.0
15287,Thank you for giving me +K about Cars ! https:// ? n=tw&vlusK_thanks …,0.0,1.0
15288,There's literally -3 cars every minutes ALL DAY LONG trying to go to the CLOSED recycling center right next to me! What sad idiots!,0.0,1.0
15289,can you believe it's gonna be ....like i thought we would have flying cars by now,14.0,20.0
15290,You literally went to the gym this morning as they were loading the cars and they hadn't even left yet. https:// status/815231595120427008 …,0.0,5.0
15291,dis shit bang https:// werve-vip?utm_sourceundcloud&utm_campaignhare&utm_medium=twitter …,0.0,0.0
15292,"This why you can keep classic"" cars . https:// tus/815261816557289472 …""",0.0,0.0
15293,I am on a ship called the Tiger which takes cars all over the world,0.0,1.0
15294,no luck with cars you,0.0,0.0
15295,I liked a video from   Cars in Year - Was the Koenigsegg Regera the Best?,0.0,0.0
15296,"I liked a video from   GTA PC Online - Flying Cars , Ramp Cars , Ugly Masks, and Rocket",0.0,0.0
15297,Saya menambahkan video ke playlist   Ariel Atom S | How it's Made Dream Cars,0.0,0.0
15298,I'm pretty sure most of the cars in the employee parking lot are customers,0.0,3.0
15299,No any car. Even a Honda is more here. Cars are more eensive here and so is insurance.,0.0,0.0
15300,"He did, because he was sandwiched between other players cars and had no option. At the ground he didn't",0.0,0.0
15301,why do cars drive on the street i want to lie in the middle of it and not fear for my life,0.0,1.0
15302,had some ac cars and little racing cars . Also dinosaurs were and are still my thing,0.0,0.0
15303,"Spittin' Bars & Mom Cars , State Cup, Crozbi, and Garrett!!!",0.0,3.0
15304,If I have to slam on my breaks one more time today for the cars infront of me I'm going to scream,0.0,8.0
15305,shoutout to all the cars and people that stopped on the road and helped me chase my dog,0.0,6.0
15306,Just had someone in an car tailgate me after a light and swerve around me and other cars . So... is that how they get claims?,0.0,0.0
15307,they clear have the ability to deliver on the cars technical specifications. They'll fulfill the initial deliveries.,0.0,0.0
15308,"I like riding my bike near my house, cars get so close to me it makes me feel like i'm in the",1.0,2.0
15309,I think I'm going to go to the new roundabout and watch everyone play bumper cars,0.0,0.0
15310,It don't make no damn sense. It's only cars here.,0.0,0.0
15311,"Delivery Parners ( Cars & Bikes) NEEDED ASAP - Fun Way To Make More! (portland, OR)  ",0.0,0.0
15312,QE2 Is wet to Leduc but turns to shear ice right after. Lots of cars in ditch some on their roof.,4.0,1.0
15313,Ive been through cars just this year,0.0,2.0
15314,Curious if is paying the City for those empty Police cars parked in front,0.0,0.0
15315,they took the cars to the hotel w/ them,0.0,0.0
15316,Nissan testing self-driving cars at Japan plant  ,0.0,0.0
15317,Please RT? Aston Martin Vanquish S Driven: Going Out in Style  ,0.0,0.0
15318,"Please RT? Audi reveals lighter, sleeker A5 coupe  ",0.0,0.0
15319,Please RT? Blown ?57 Chevy! Project X Returns with a -71 Blown Small-Block!! - Hot Rod Garage Ep  ,0.0,0.0
15320,wrestling is back. I'd rather spend my time not watching people fling each other about and use each other as bumper cars .,0.0,0.0
15321,Me - I ran outta gas so my cus won't start Somebody who don't know shit bout cars - it's prolly the alternator,0.0,0.0
15322,Please RT? Top Off-Road Trails &; Parks in America (Infographic)  ,0.0,0.0
15323,Disney gana demanda contra firmas chinas por “ Cars ” . manda-contra-firmas-chinas-por-cars/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
15324,I was really glad I had a Pontiac at the time because I thought it would still run if all the newer cars failed.,0.0,0.0
15325,The Grand Tour's first two-part special is… . -grand-tour-namibia-special-episode-review/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
15326,Now Honda makes some of the best cars on the road.  ,0.0,0.0
15327,Please RT? Orientation: Buick Envision SUV to Be Imported to U.S. from China Next Summer  ,0.0,0.0
15328,is at home with my son cuddled in the sofa watching cars with popcorn,0.0,1.0
15329,State troopers ontop of shit today!!! Had cars each side stopped. Stay safe my peeps. Happy New Year!!!!! —...  ,0.0,0.0
15330,Terrible Paint Jobs Ruining Awesome Cars  ,0.0,0.0
15331,I liked a video from   TESTING THE NEW FASTEST CARS ! (GTA Online),0.0,0.0
15332,"Please RT? Audi reveals lighter, sleeker A5 coupe  ",0.0,0.0
15333,It's crazy there are flying cars everywhere and I just booked my trip to mars,1.0,3.0
15334,I feel bad for the reporters getting break ins and damaged cars . People are getting threatened at home. Crazy times,0.0,0.0
15335,yes! That's me! Coming to steal cars !,1.0,1.0
15336,And it's raining so I can't go work on any cars,0.0,1.0
15337,Reasonably-Priced Cars Girls Love -   ? m=1 …,0.0,0.0
15338,"Cars on my block keep getting broken into, but never mine. Little does the guy know he would make bank off of my nursing textbooks",0.0,3.0
15339,"cars , semi involved in a crash near New Town Pike & Nandino. Wreck was around , multiple injuries, in serious condition.",3.0,0.0
15340,verge: The Adam Ruins Everything takedown of electric cars is built on lazy research . /adam-ruins-everything-electric-cars-video-energy-problems?utm_campaign=theverge&utm_content=chorus&utm_mediumcial&utm_source=twitter …,0.0,0.0
15341,"Chinese firms ordered to pay Disney, Pixar $194,000 for copying ' Cars ': Xinhua . ney-china-copyright-idUSKBN14K0BC …",0.0,0.0
15342,So last week I made my first big purchase by myself. I was tired of driving cars that was… .,0.0,1.0
15343,Riding in cars with boys,0.0,0.0
15344,", eected to star at |  ",1.0,2.0
15345,I added a video to a playlist   LETS PLAY PEAK ANGLE! DRIFT CARS EVERYWHERE! - POLICE GT86!,0.0,0.0
15346,"Two Alfas. An c and a Tipo "" """,0.0,0.0
15347,In I'll stop dating addicts and dudes who don't have cars or driver's licenses. I'll probably still make poor choices on Snapchat.,0.0,2.0
15348,Used Cars Finsbury - Can’t find the perfect car in Finsbury... -   ay=Used+Cars+Finsbury …,0.0,0.0
15349,This picture from the cars ride in California adventure pretty much sums up all of our Bishop… .,0.0,0.0
15350,Items All Nigerians Should Have In Their Cars According To FRSC . igerians-should-have-in-their-cars-according-to-frsc/?utm_sourcelvr.it&utm_medium=twitter …,0.0,0.0
15351,"For the latest and from the Guys Who Know Cars , visit:  ",0.0,0.0
15352,"The IoT, self-driving cars and the aftermath of consolidation. What to eect next year in the electronics industry?  ",0.0,0.0
15353,The joy of the new year is just the same as riding different cars every time! Rent your car now:...  ,0.0,1.0
15354,"Buy,Sell or Trade and More - Join Us . yVehiclesForSale/ …",0.0,1.0
15355,The Adam Ruins Everything takedown of electric cars is built on lazy research . /adam-ruins-everything-electric-cars-video-energy-problems?utm_campaign=theverge&utm_content=chorus&utm_mediumcial&utm_source=twitter …,0.0,0.0
15356,"Farewell, . It's been a funny old year, but we've picked out the best bits. Or rather, the best cars . . ear-review-2016-has-rubbish-everything-except-cars1/ …",0.0,2.0
15357,  index.html … +garden / /automotive /housing,0.0,0.0
15358,Bafana ba ga Sputla ba all over Tshwane without cars . Solly is unfair....,0.0,0.0
15359,Project Cars : PRT - Hauptthread - Highspeed Trophy [Start: 1.2017]  ,0.0,0.0
15360,Project Cars : Gernot´s Endurance Series Infos & Anmeldung  ,0.0,0.0
15361,addicted to money cars & clothes,1.0,0.0
15362,Ride-hailing apps transform taxi sector  ,0.0,0.0
15363,verge: The Adam Ruins Everything takedown of electric cars is built on lazy research . /adam-ruins-everything-electric-cars-video-energy-problems?utm_campaign=theverge&utm_content=chorus&utm_mediumcial&utm_source=twitter … … https://,0.0,0.0
15364,verge: The Adam Ruins Everything takedown of electric cars is built on lazy research . /adam-ruins-everything-electric-cars-video-energy-problems?utm_campaign=theverge&utm_content=chorus&utm_mediumcial&utm_source=twitter …,0.0,0.0
